YOR008C-A,non_ess
YNR029C,non_ess
YOR342C,non_ess
YCR026C,non_ess
YOR275C,non_ess
YLR113W,non_ess
YLL060C,non_ess
YNL294C,non_ess
YIL160C,non_ess
YDR276C,non_ess
YBR298C,non_ess
YPR032W,non_ess
YJL128C,non_ess
YDL022W,non_ess
YOR360C,non_ess
YNL183C,non_ess
YPR057W,non_ess
YLR330W,non_ess
YMR289W,non_ess
YDL023C,non_ess
YOR356W,non_ess
YCR087W,non_ess
YCR008W,non_ess
YML006C,non_ess
YBR103W,non_ess
YLR120C,non_ess
YFL040W,non_ess
YNL105W,non_ess
YFR016C,non_ess
YPL071C,non_ess
YLL040C,non_ess
YOR030W,non_ess
YMR152W,non_ess
YOR089C,non_ess
YLR181C,non_ess
YPL037C,non_ess
YPL269W,non_ess
YLR204W,non_ess
YPL227C,non_ess
YMR263W,non_ess
YCL008C,non_ess
YMR264W,non_ess
YLR119W,non_ess
YMR214W,non_ess
YPR173C,non_ess
YMR077C,non_ess
YPR061C,non_ess
YLR412W,non_ess
YBR108W,non_ess
YMR102C,non_ess
YDR202C,non_ess
YHR207C,non_ess
YMR109W,non_ess
YOR067C,non_ess
YDL100C,non_ess
YDL101C,non_ess
YCR017C,non_ess
YKL041W,non_ess
YLR417W,non_ess
YAL056C-A,non_ess
YDR049W,non_ess
YOR051C,non_ess
YHR155W,non_ess
YBL083C,non_ess
YGR206W,non_ess
YCL005W,non_ess
YNR068C,non_ess
YOR164C,non_ess
YLR111W,non_ess
YER084W,non_ess
YNR005C,non_ess
YLR374C,non_ess
YMR121C,non_ess
YNL257C,non_ess
YPL120W,non_ess
YNR006W,non_ess
YPL084W,non_ess
YOL004W,non_ess
YNL236W,non_ess
YEL062W,non_ess
YEL005C,non_ess
YBR231C,non_ess
YAL002W,non_ess
YGR058W,non_ess
YLR114C,non_ess
YOR029W,non_ess
YGR237C,non_ess
YPL183C,non_ess
YGR122W,non_ess
YPR153W,non_ess
YKL098W,non_ess
YBR255W,non_ess
YBR215W,non_ess
YOL027C,non_ess
YNL288W,non_ess
YNL027W,non_ess
YKL159C,non_ess
YNL206C,non_ess
YJR140C,non_ess
YBL008W,non_ess
YJL036W,non_ess
YDL236W,non_ess
YPR156C,non_ess
YNL307C,non_ess
YKR073C,non_ess
YNL201C,non_ess
YDR414C,non_ess
YLR436C,non_ess
YNL046W,non_ess
YKL077W,non_ess
YOR302W,non_ess
YGL250W,non_ess
YJR137C,non_ess
YGL252C,non_ess
YOL058W,non_ess
YJR109C,non_ess
YKR069W,non_ess
YDR123C,non_ess
YIL044C,non_ess
YJR073C,non_ess
YJL088W,non_ess
YHR018C,non_ess
YOR303W,non_ess
YMR062C,non_ess
YJL071W,non_ess
YLR089C,non_ess
YOR135C,non_ess
YJL138C,non_ess
YOR069W,non_ess
YJL201W,non_ess
YOR132W,non_ess
YOR136W,non_ess
YOR068C,non_ess
YOR130C,non_ess
YJR010W,non_ess
YML116W-A,non_ess
YBR162W-A,non_ess
YDL133W,non_ess
YJR142W,non_ess
YOL159C,non_ess
YBL062W,non_ess
YDR466W,non_ess
YOR053W,non_ess
YDL203C,non_ess
YKL136W,non_ess
YEL059W,non_ess
YDL146W,non_ess
YPL105C,non_ess
YOL003C,non_ess
YIL054W,non_ess
YLR331C,non_ess
YAR003W,non_ess
YOR123C,non_ess
YHR103W,non_ess
YDL134C,non_ess
YOL062C,non_ess
YMR274C,non_ess
YDR253C,non_ess
YCL010C,non_ess
YPL049C,non_ess
YNR007C,non_ess
YGL006W,non_ess
YHR082C,non_ess
YBL031W,non_ess
YJL073W,non_ess
YLR006C,non_ess
YDR297W,non_ess
YBL061C,non_ess
YNR051C,non_ess
YBR260C,non_ess
YMR015C,non_ess
YNL070W,non_ess
YHL009C,non_ess
YNL231C,non_ess
YKL135C,non_ess
YDR372C,non_ess
YNL268W,non_ess
YNL283C,non_ess
YNL219C,non_ess
YDR395W,non_ess
YJL099W,non_ess
YOR375C,non_ess
YOL089C,non_ess
YOL045W,non_ess
YJL187C,non_ess
YER005W,non_ess
YKL101W,non_ess
YLR170C,non_ess
YDR469W,non_ess
YDR005C,non_ess
YOR115C,non_ess
YDR077W,non_ess
YML117W,non_ess
YJL207C,non_ess
YLL024C,non_ess
YLR267W,non_ess
YGR182C,non_ess
YCR098C,non_ess
YER048C,non_ess
YNL026W,ess
YBL073W,ess
YCL041C,ess
YDL163W,ess
YDL193W,ess
YDL196W,ess
YDL221W,ess
YDR053W,ess
YDR187C,ess
YDR267C,ess
YDR288W,ess
YDR327W,ess
YDR339C,ess
YDR367W,ess
YDR412W,ess
YDR437W,ess
YDR531W,ess
YGL074C,ess
YGR114C,ess
YGR190C,ess
YGR198W,ess
YHR036W,ess
YIL083C,ess
YIL091C,ess
YJL009W,ess
YJL032W,ess
YJL086C,ess
YJL202C,ess
YJR012C,ess
YJR072C,ess
YJR141W,ess
YKL036C,ess
YKL088W,ess
YKL111C,ess
YKL153W,ess
YLL034C,ess
YLL037W,ess
YLR022C,ess
YLR198C,ess
YLR243W,ess
YLR339C,ess
YLR379W,ess
YLR440C,ess
YLR458W,ess
YML125C,ess
YMR185W,ess
YMR298W,ess
YNL114C,ess
YNL150W,ess
YNL247W,ess
YNL260C,ess
YOL022C,ess
YOL134C,ess
YOR004W,ess
YOR060C,ess
YOR102W,ess
YOR169C,ess
YOR203W,ess
YOR262W,ess
YOR282W,ess
YOR287C,ess
YPL044C,ess
YPL142C,ess
YPL146C,ess
YPL251W,ess
YPR143W,ess
YBL077W,ess
YBR070C,ess
YBR190W,ess
YCR013C,ess
YCR072C,ess
YDL016C,ess
YDR355C,ess
YDR365C,ess
YDR396W,ess
YDR413C,ess
YDR527W,ess
YER048W-A,ess
YFR042W,ess
YGL047W,ess
YGL068W,ess
YGL239C,ess
YGL245W,ess
YGR046W,ess
YGR073C,ess
YGR115C,ess
YGR251W,ess
YGR265W,ess
YGR277C,ess
YHR020W,ess
YHR122W,ess
YIL019W,ess
YJL010C,ess
YJL015C,ess
YJL097W,ess
YJL195C,ess
YJR023C,ess
YKL083W,ess
YKR022C,ess
YKR079C,ess
YLR051C,ess
YLR076C,ess
YLR101C,ess
YLR132C,ess
YLR140W,ess
YLR145W,ess
YLR230W,ess
YLR424W,ess
YML023C,ess
YMR134W,ess
YMR290W-A,ess
YNL149C,ess
YNL152W,ess
YNL158W,ess
YNL181W,ess
YNL313C,ess
YNR046W,ess
YNR054C,ess
YOL026C,ess
YOR146W,ess
YOR218C,ess
YOR256C,ess
YPL238C,ess
YPR085C,ess
YPR142C,ess
YPR177C,ess
YBR089W,ess
YBR124W,ess
YDR526C,ess
YLR317W,ess
YER036C,ess
YPR136C,ess
YAL001C,ess
YAL003W,ess
YAL025C,ess
YAL032C,ess
YAL041W,ess
YAL043C,ess
YAR007C,ess
YBL018C,ess
YBL020W,ess
YBL026W,ess
YBL030C,ess
YBL035C,ess
YBL041W,ess
YBL050W,ess
YBL105C,ess
YBR002C,ess
YBR049C,ess
YBR055C,ess
YBR060C,ess
YBR079C,ess
YBR080C,ess
YBR087W,ess
YBR091C,ess
YBR121C,ess
YBR123C,ess
YBR136W,ess
YBR140C,ess
YBR192W,ess
YBR236C,ess
YBR247C,ess
YBR252W,ess
YBR254C,ess
YBR257W,ess
YCL004W,ess
YCL017C,ess
YCL031C,ess
YCL043C,ess
YCL054W,ess
YCR052W,ess
YCR054C,ess
YDL008W,ess
YDL014W,ess
YDL028C,ess
YDL030W,ess
YDL043C,ess
YDL045C,ess
YDL064W,ess
YDL084W,ess
YDL097C,ess
YDL103C,ess
YDL105W,ess
YDL108W,ess
YDL111C,ess
YDL120W,ess
YDL126C,ess
YDL132W,ess
YDL140C,ess
YDL145C,ess
YDL153C,ess
YDL165W,ess
YDL205C,ess
YDL208W,ess
YDL212W,ess
YDL217C,ess
YDL235C,ess
YDR021W,ess
YDR023W,ess
YDR050C,ess
YDR054C,ess
YDR062W,ess
YDR082W,ess
YDR086C,ess
YDR088C,ess
YDR141C,ess
YLR259C,ess
YLR275W,ess
YLR277C,ess
YLR305C,ess
YLR316C,ess
YLR336C,ess
YLR340W,ess
YLR397C,ess
YLR430W,ess
YLR459W,ess
YML010W,ess
YML015C,ess
YML046W,ess
YML049C,ess
YML064C,ess
YML065W,ess
YML069W,ess
YML077W,ess
YML092C,ess
YML098W,ess
YML114C,ess
YMR013C,ess
YMR043W,ess
YMR047C,ess
YMR061W,ess
YMR076C,ess
YMR079W,ess
YMR112C,ess
YMR131C,ess
YMR146C,ess
YMR197C,ess
YMR200W,ess
YMR203W,ess
YMR213W,ess
YMR218C,ess
YMR235C,ess
YMR240C,ess
YMR270C,ess
YMR281W,ess
YMR290C,ess
YMR301C,ess
YMR308C,ess
YNL007C,ess
YNL039W,ess
YNL061W,ess
YNL113W,ess
YNL118C,ess
YNL131W,ess
YNL137C,ess
YNL151C,ess
YNL161W,ess
YNL162W,ess
YNL172W,ess
YNL189W,ess
YNL216W,ess
YNL221C,ess
YNL240C,ess
YNL244C,ess
YNL251C,ess
YNL261W,ess
YNL263C,ess
YNL267W,ess
YNL272C,ess
YNL282W,ess
YNR003C,ess
YNR026C,ess
YNR035C,ess
YNR043W,ess
YOL005C,ess
YOL010W,ess
YOL021C,ess
YOL066C,ess
YOL097C,ess
YOL102C,ess
YOL130W,ess
YOL135C,ess
YOL139C,ess
YOR020C,ess
YOR046C,ess
YOR048C,ess
YOR063W,ess
YOR117W,ess
YOR122C,ess
YOR143C,ess
YOR148C,ess
YOR157C,ess
YOR159C,ess
YOR174W,ess
YOR181W,ess
YOR194C,ess
YOR217W,ess
YOR232W,ess
YOR236W,ess
YOR250C,ess
YOR257W,ess
YOR278W,ess
YOR310C,ess
YOR319W,ess
YOR329C,ess
YOR335C,ess
YOR361C,ess
YOR370C,ess
YPL007C,ess
YPL010W,ess
YPL011C,ess
YPL016W,ess
YPL020C,ess
YPL028W,ess
YPL043W,ess
YPL075W,ess
YPL083C,ess
YPL085W,ess
YPL093W,ess
YPL131W,ess
YPL143W,ess
YPL151C,ess
YPL153C,ess
YPL169C,ess
YPL209C,ess
YPL211W,ess
YPL218W,ess
YPL228W,ess
YPL231W,ess
YPL237W,ess
YPL243W,ess
YPL252C,ess
YPL266W,ess
YPR010C,ess
YPR016C,ess
YPR019W,ess
YPR025C,ess
YPR033C,ess
YPR035W,ess
YPR041W,ess
YPR055W,ess
YPR088C,ess
YPR108W,ess
YPR113W,ess
YPR137W,ess
YPR161C,ess
YPR165W,ess
YPR175W,ess
YPR178W,ess
YPR180W,ess
YPR182W,ess
YPR186C,ess
YPR190C,ess
YAL033W,ess
YAL034W-A,ess
YAL038W,ess
YAR008W,ess
YAR019C,ess
YBL014C,ess
YBL023C,ess
YBL034C,ess
YBL040C,ess
YBL074C,ess
YBL076C,ess
YBL084C,ess
YBL092W,ess
YBL097W,ess
YBR011C,ess
YBR029C,ess
YBR088C,ess
YBR135W,ess
YBR160W,ess
YBR193C,ess
YBR196C,ess
YBR198C,ess
YBR202W,ess
YBR211C,ess
YBR234C,ess
YBR237W,ess
YBR243C,ess
YBR253W,ess
YBR256C,ess
YBR265W,ess
YCL052C,ess
YCL059C,ess
YCR012W,ess
YCR035C,ess
YCR057C,ess
YCR093W,ess
YDL003W,ess
YDL007W,ess
YDL017W,ess
YDL029W,ess
YDL055C,ess
YDL087C,ess
YDL098C,ess
YDL102W,ess
YDL139C,ess
YDL141W,ess
YDL143W,ess
YDL147W,ess
YDL150W,ess
YDL164C,ess
YDL195W,ess
YDL207W,ess
YDL220C,ess
YDR002W,ess
YDR016C,ess
YDR037W,ess
YDR044W,ess
YDR045C,ess
YDR047W,ess
YMR296C,ess
YMR309C,ess
YDR145W,ess
YDR160W,ess
YMR314W,ess
YNL002C,ess
YNL006W,ess
YNL062C,ess
YNL075W,ess
YNL088W,ess
YNL102W,ess
YNL112W,ess
YNL126W,ess
YNL178W,ess
YNL188W,ess
YNL222W,ess
YNL232W,ess
YNL256W,ess
YNL262W,ess
YNL287W,ess
YNL290W,ess
YNL308C,ess
YNL312W,ess
YNL317W,ess
YNR016C,ess
YNR017W,ess
YNR038W,ess
YOL038W,ess
