forest_18_6_11_1063_90.0,0.8977183320220299,0.6630434782608695,0.6421052631578947,0.6524064171122995,18
forest_13_7_14_1083_91.0,0.911093627065303,0.7309941520467836,0.6510416666666666,0.6887052341597796,31
forest_19_10_17_1309_91.0,0.9134539732494099,0.7046979865771812,0.6140350877192983,0.6562499999999999,50
forest_10_5_10_1492_92.0,0.9166011014948859,0.7457627118644068,0.6839378238341969,0.7135135135135134,60
forest_11_6_17_1345_92.0,0.919748229740362,0.7635135135135135,0.6277777777777778,0.6890243902439024,71
forest_15_5_18_1334_92.0,0.9221085759244689,0.7797619047619048,0.6787564766839378,0.7257617728531854,86
forest_26_6_12_1056_92.0,0.923682140047207,0.7432432432432432,0.650887573964497,0.694006309148265,112
forest_27_5_19_1407_91.0,0.9142407553107789,0.7466666666666667,0.6120218579234973,0.6726726726726727,139
forest_12_4_18_1310_92.0,0.918174665617624,0.7337662337662337,0.6420454545454546,0.6848484848484849,151
forest_21_7_13_1337_93.0,0.926829268292683,0.7361111111111112,0.6583850931677019,0.6950819672131148,172
forest_27_6_17_1211_93.0,0.9260424862313139,0.7682926829268293,0.6923076923076923,0.7283236994219653,199
forest_28_6_13_1166_93.0,0.9291896144767899,0.8111888111888111,0.6480446927374302,0.7204968944099378,227
forest_27_4_11_1471_93.0,0.9260424862313139,0.754601226993865,0.6949152542372882,0.7235294117647059,254
forest_17_6_10_1163_91.0,0.9087332808811959,0.7555555555555555,0.6538461538461539,0.7010309278350516,271
forest_22_4_19_1265_92.0,0.919748229740362,0.7639751552795031,0.6577540106951871,0.7068965517241379,293
forest_14_9_11_1324_94.0,0.9362706530291109,0.8248175182481752,0.6647058823529411,0.7361563517915309,307
forest_25_5_12_1414_92.0,0.9158143194335169,0.7942857142857143,0.6619047619047619,0.722077922077922,332
forest_20_5_15_1242_93.0,0.930763178599528,0.8111111111111111,0.73,0.768421052631579,352
forest_27_5_13_1025_92.0,0.918174665617624,0.7300613496932515,0.664804469273743,0.6959064327485381,379
forest_14_9_13_1405_93.0,0.9260424862313139,0.743421052631579,0.6726190476190477,0.70625,393
forest_27_8_14_1265_93.0,0.9260424862313139,0.8389261744966443,0.6410256410256411,0.7267441860465116,420
forest_16_5_19_1453_93.0,0.9315499606608969,0.7947019867549668,0.6818181818181818,0.7339449541284404,436
forest_16_6_11_1208_93.0,0.932336742722266,0.7770700636942676,0.7052023121387283,0.7393939393939394,452
forest_16_8_17_1149_93.0,0.926829268292683,0.8033707865168539,0.7114427860696517,0.7546174142480211,468
forest_27_4_16_1062_93.0,0.932336742722266,0.8383233532934131,0.7035175879396985,0.7650273224043717,495
forest_19_6_12_1333_93.0,0.9284028324154209,0.7861271676300579,0.7157894736842105,0.7493112947658402,514
forest_22_7_15_1148_93.0,0.9291896144767899,0.7721518987341772,0.6931818181818182,0.7305389221556886,536
forest_11_5_16_1388_93.0,0.9276160503540519,0.8333333333333334,0.6382978723404256,0.7228915662650603,547
forest_16_7_10_1081_91.0,0.9095200629425649,0.7115384615384616,0.6132596685082873,0.6587537091988132,563
forest_11_6_14_1452_93.0,0.932336742722266,0.8205128205128205,0.6881720430107527,0.7485380116959064,574
forest_25_8_16_1227_93.0,0.9284028324154209,0.756578947368421,0.6804733727810651,0.7165109034267914,599
forest_28_9_15_1198_92.0,0.923682140047207,0.7905405405405406,0.639344262295082,0.7069486404833838,627
forest_23_4_10_1205_93.0,0.9276160503540519,0.8048780487804879,0.6875,0.7415730337078651,650
forest_27_9_13_1172_93.0,0.9284028324154209,0.8050314465408805,0.6808510638297872,0.7377521613832854,677
forest_11_8_13_1370_93.0,0.9315499606608969,0.8079470198675497,0.6777777777777778,0.7371601208459215,688
forest_16_5_19_1046_93.0,0.926829268292683,0.8121212121212121,0.6836734693877551,0.7423822714681441,704
forest_16_5_14_1007_92.0,0.918174665617624,0.775,0.6458333333333334,0.7045454545454546,720
forest_21_4_19_1485_93.0,0.932336742722266,0.7727272727272727,0.7472527472527473,0.7597765363128491,741
forest_17_10_12_1381_92.0,0.9205350118017309,0.78125,0.6544502617801047,0.7122507122507122,758
forest_21_6_16_1473_92.0,0.9228953579858379,0.8181818181818182,0.6650246305418719,0.733695652173913,779
forest_27_9_17_1128_91.0,0.9118804091266719,0.7515527950310559,0.6269430051813472,0.6836158192090396,806
forest_26_6_12_1430_94.0,0.937844217151849,0.8082191780821918,0.6982248520710059,0.7492063492063492,832
forest_23_10_13_1359_93.0,0.925255704169945,0.7607361963190185,0.6888888888888889,0.7230320699708455,855
forest_29_9_11_1242_92.0,0.9228953579858379,0.777027027027027,0.6388888888888888,0.7012195121951219,884
forest_18_5_16_1021_93.0,0.930763178599528,0.7797619047619048,0.7197802197802198,0.7485714285714287,902
forest_20_9_14_1146_94.0,0.9417781274586939,0.8083333333333333,0.6554054054054054,0.7238805970149254,922
forest_25_5_17_1088_93.0,0.930763178599528,0.8235294117647058,0.6363636363636364,0.717948717948718,947
forest_24_6_17_1429_93.0,0.9315499606608969,0.8175675675675675,0.6685082872928176,0.7355623100303951,971
forest_15_9_17_1019_92.0,0.9166011014948859,0.7254901960784313,0.6342857142857142,0.6768292682926829,986
forest_17_9_12_1181_92.0,0.9244689221085759,0.7884615384615384,0.6612903225806451,0.719298245614035,1003
forest_10_5_13_1068_92.0,0.919748229740362,0.7911392405063291,0.6443298969072165,0.7102272727272727,1013
forest_25_8_11_1410_93.0,0.930763178599528,0.8047337278106509,0.7120418848167539,0.7555555555555554,1038
forest_24_7_15_1363_91.0,0.912667191188041,0.7278481012658228,0.6284153005464481,0.6744868035190617,1062
forest_23_8_15_1139_91.0,0.911093627065303,0.7261146496815286,0.6195652173913043,0.6686217008797654,1085
forest_15_9_14_1078_92.0,0.9213217938630999,0.8048780487804879,0.66,0.7252747252747254,1100
forest_24_8_19_1132_93.0,0.925255704169945,0.7721518987341772,0.6740331491712708,0.7197640117994102,1124
forest_19_6_17_1003_93.0,0.925255704169945,0.7449664429530202,0.6607142857142857,0.7003154574132492,1143
forest_28_6_16_1345_95.0,0.946498819826908,0.802547770700637,0.7730061349693251,0.7875000000000001,1171
forest_15_4_12_1304_93.0,0.9315499606608969,0.8013698630136986,0.6685714285714286,0.7289719626168226,1186
forest_22_6_15_1017_93.0,0.930763178599528,0.8088235294117647,0.6395348837209303,0.7142857142857143,1208
forest_19_9_14_1425_93.0,0.9315499606608969,0.7551020408163265,0.6851851851851852,0.7184466019417475,1227
forest_21_9_19_1129_93.0,0.9276160503540519,0.7721518987341772,0.6853932584269663,0.7261904761904762,1248
forest_14_6_19_1088_93.0,0.9284028324154209,0.8027210884353742,0.6555555555555556,0.7217125382262998,1262
forest_24_8_19_1052_93.0,0.9284028324154209,0.7654320987654321,0.7005649717514124,0.7315634218289084,1286
forest_27_6_11_1114_93.0,0.9276160503540519,0.8322147651006712,0.6492146596858639,0.7294117647058823,1313
forest_11_7_16_1250_92.0,0.9228953579858379,0.8145695364238411,0.6373056994818653,0.7151162790697676,1324
forest_27_9_18_1265_91.0,0.911093627065303,0.7869822485207101,0.6333333333333333,0.7018469656992085,1351
forest_10_8_12_1379_92.0,0.9228953579858379,0.7361963190184049,0.6857142857142857,0.7100591715976331,1361
forest_20_8_12_1287_93.0,0.9284028324154209,0.7724550898203593,0.7087912087912088,0.7392550143266476,1381
forest_12_10_17_1263_93.0,0.926829268292683,0.7953216374269005,0.7010309278350515,0.7452054794520547,1393
forest_18_9_16_1175_93.0,0.932336742722266,0.8040540540540541,0.6761363636363636,0.7345679012345679,1411
forest_10_9_10_1423_93.0,0.932336742722266,0.7516339869281046,0.7055214723926381,0.7278481012658229,1421
forest_17_4_13_1165_93.0,0.9299763965381589,0.7987012987012987,0.6795580110497238,0.7343283582089551,1438
forest_17_10_14_1260_92.0,0.923682140047207,0.7450980392156863,0.6627906976744186,0.7015384615384616,1455
forest_28_10_19_1363_91.0,0.9087332808811959,0.7472527472527473,0.6601941747572816,0.7010309278350515,1483
forest_17_4_14_1318_93.0,0.925255704169945,0.7604790419161677,0.6978021978021978,0.7277936962750715,1500
forest_19_8_13_1466_93.0,0.9331235247836349,0.803921568627451,0.6910112359550562,0.743202416918429,1519
forest_15_8_11_1273_93.0,0.926829268292683,0.757396449704142,0.7111111111111111,0.7335243553008596,1534
forest_29_4_10_1373_95.0,0.9457120377655389,0.8571428571428571,0.7619047619047619,0.8067226890756302,1563
forest_19_6_13_1040_92.0,0.9244689221085759,0.7924528301886793,0.6666666666666666,0.7241379310344827,1582
forest_15_10_16_1326_93.0,0.9276160503540519,0.735632183908046,0.735632183908046,0.735632183908046,1597
