forest_14_4_6_1074_91.0,0.9110651499482937,14
forest_25_8_17_1211_90.0,0.8965873836608066,39
forest_21_4_16_1074_91.0,0.9089968976215098,60
forest_14_7_6_1126_91.0,0.9141675284384695,74
forest_18_6_16_1335_92.0,0.9245087900723888,92
forest_28_8_9_1317_92.0,0.9193381592554292,120
forest_13_5_9_1416_93.0,0.9276111685625646,133
forest_10_6_14_1105_92.0,0.9234746639089969,143
forest_26_5_17_1218_90.0,0.9027921406411582,169
forest_15_10_17_1117_93.0,0.9286452947259566,184
forest_26_7_13_1284_91.0,0.9110651499482937,210
forest_11_9_6_1085_93.0,0.9296794208893485,221
forest_13_6_6_1220_93.0,0.9307135470527405,234
forest_25_6_10_1069_92.0,0.9193381592554292,259
forest_15_8_13_1088_93.0,0.9265770423991727,274
forest_18_5_13_1283_92.0,0.921406411582213,292
forest_17_8_12_1122_92.0,0.9152016546018614,309
forest_28_7_19_1075_92.0,0.9152016546018614,337
forest_17_4_18_1321_92.0,0.9172699069286453,354
forest_27_5_19_1468_92.0,0.922440537745605,381
forest_12_5_11_1365_93.0,0.9276111685625646,393
forest_22_7_10_1368_92.0,0.9183040330920372,415
forest_21_5_10_1160_93.0,0.9317476732161324,436
forest_14_4_16_1480_92.0,0.9245087900723888,450
forest_21_8_7_1040_92.0,0.9183040330920372,471
forest_23_8_5_1041_93.0,0.9348500517063082,494
forest_22_7_12_1031_93.0,0.9286452947259566,516
forest_19_6_18_1469_93.0,0.9317476732161324,535
forest_26_8_16_1209_93.0,0.9265770423991727,561
forest_15_5_16_1066_93.0,0.9348500517063082,576
forest_11_6_7_1115_94.0,0.9358841778697001,587
forest_29_5_18_1133_92.0,0.922440537745605,616
forest_19_7_15_1028_92.0,0.9193381592554292,635
forest_20_8_8_1334_92.0,0.9203722854188211,655
forest_17_5_13_1056_93.0,0.9265770423991727,672
forest_19_8_12_1088_93.0,0.9338159255429163,691
forest_14_7_14_1283_92.0,0.921406411582213,705
forest_20_7_16_1405_92.0,0.9183040330920372,725
forest_13_4_16_1325_93.0,0.9255429162357808,738
forest_17_8_14_1196_93.0,0.9255429162357808,755
forest_17_5_9_1105_92.0,0.9234746639089969,772
forest_22_4_6_1022_94.0,0.9400206825232679,794
forest_29_8_17_1065_91.0,0.905894519131334,823
forest_12_4_10_1436_92.0,0.9203722854188211,835
forest_13_5_11_1012_92.0,0.9193381592554292,848
forest_12_8_10_1216_91.0,0.9069286452947259,860
forest_24_7_13_1322_92.0,0.9245087900723888,884
forest_19_8_7_1348_93.0,0.9255429162357808,903
forest_11_7_12_1166_93.0,0.9255429162357808,914
forest_27_9_13_1250_92.0,0.9234746639089969,941
forest_19_4_14_1317_91.0,0.9079627714581179,960
forest_17_6_12_1137_91.0,0.9131334022750776,977
forest_19_9_13_1025_93.0,0.9327817993795243,996
forest_27_8_7_1149_92.0,0.9203722854188211,1023
forest_15_6_15_1283_92.0,0.9162357807652534,1038
forest_28_8_7_1057_92.0,0.922440537745605,1066
forest_25_8_17_1159_94.0,0.9420889348500517,1091
forest_23_7_6_1473_93.0,0.9265770423991727,1114
forest_14_10_17_1327_92.0,0.9245087900723888,1128
forest_16_10_18_1428_93.0,0.9276111685625646,1144
forest_17_4_12_1422_94.0,0.9358841778697001,1161
forest_18_6_6_1367_93.0,0.9338159255429163,1179
forest_14_7_17_1151_91.0,0.9100310237849017,1193
forest_24_7_14_1219_94.0,0.9369183040330921,1217
forest_17_9_6_1105_92.0,0.9234746639089969,1234
forest_24_4_12_1218_93.0,0.9348500517063082,1258
forest_14_8_12_1074_93.0,0.9276111685625646,1272
forest_19_9_7_1261_93.0,0.9276111685625646,1291
forest_28_7_11_1413_92.0,0.9183040330920372,1319
forest_29_10_8_1298_92.0,0.9245087900723888,1348
forest_26_4_11_1299_93.0,0.9317476732161324,1374
forest_24_5_18_1157_94.0,0.9441571871768356,1398
forest_11_6_12_1497_93.0,0.9276111685625646,1409
forest_12_6_12_1141_93.0,0.9276111685625646,1421
forest_16_6_6_1038_92.0,0.9245087900723888,1437
forest_27_6_15_1100_92.0,0.921406411582213,1464
forest_19_8_17_1269_93.0,0.9276111685625646,1483
forest_15_9_15_1132_92.0,0.9245087900723888,1498
forest_29_4_12_1436_93.0,0.9286452947259566,1527
forest_19_4_17_1282_91.0,0.9131334022750776,1546
forest_29_9_13_1035_92.0,0.9203722854188211,1575
forest_17_8_11_1279_93.0,0.9307135470527405,1592
forest_18_9_17_1421_93.0,0.9276111685625646,1610
forest_19_8_9_1165_94.0,0.9389865563598759,1629
forest_23_9_9_1106_92.0,0.9183040330920372,1652
forest_20_4_6_1018_93.0,0.9348500517063082,1672
forest_13_7_6_1029_93.0,0.9255429162357808,1685
forest_20_10_15_1033_94.0,0.9400206825232679,1705
forest_23_7_19_1113_93.0,0.9296794208893485,1728
forest_18_9_10_1172_92.0,0.922440537745605,1746
forest_29_5_12_1114_94.0,0.9369183040330921,1775
forest_15_8_11_1474_94.0,0.9441571871768356,1790
forest_14_9_16_1068_93.0,0.9317476732161324,1804
forest_28_4_17_1070_92.0,0.9183040330920372,1832
forest_22_8_19_1182_93.0,0.9348500517063082,1854
forest_28_4_19_1421_95.0,0.9482936918304034,1882
forest_17_4_18_1110_93.0,0.9265770423991727,1899
forest_16_6_13_1490_93.0,0.9317476732161324,1915
forest_24_7_14_1490_93.0,0.9317476732161324,1939
forest_24_9_19_1353_92.0,0.922440537745605,1963
