forest_6_6_16_1145_87.0,0.8653555219364599,6
forest_17_8_13_2089_89.0,0.8910741301059002,23
forest_11_4_9_2081_93.0,0.9273827534039334,34
forest_15_8_18_1532_94.0,0.9440242057488654,49
forest_19_4_4_1870_94.0,0.9364599092284418,68
forest_15_6_15_2291_93.0,0.9349470499243571,83
forest_11_6_12_2219_94.0,0.9379727685325264,94
forest_4_10_5_1507_92.0,0.9213313161875946,98
forest_15_9_9_2035_92.0,0.924357034795764,113
forest_16_6_15_1905_92.0,0.9228441754916793,129
forest_26_8_10_2791_93.0,0.9334341906202723,155
forest_7_10_9_1506_93.0,0.9273827534039334,162
forest_21_4_4_2323_93.0,0.9288956127080181,183
forest_3_8_12_2339_91.0,0.913767019667171,186
forest_9_5_19_2570_93.0,0.9273827534039334,195
forest_26_8_3_1972_91.0,0.9122541603630863,221
forest_7_9_3_2168_93.0,0.9288956127080181,228
forest_9_6_18_2631_93.0,0.9334341906202723,237
forest_24_6_9_1000_92.0,0.9228441754916793,261
forest_21_5_13_1267_91.0,0.913767019667171,282
forest_6_6_14_1972_93.0,0.9273827534039334,288
forest_12_4_4_1678_92.0,0.924357034795764,300
forest_5_9_14_1933_92.0,0.9228441754916793,305
forest_8_7_15_1636_92.0,0.9213313161875946,313
forest_12_5_7_1255_90.0,0.8986384266263238,325
forest_11_10_15_1702_93.0,0.9349470499243571,336
forest_7_7_16_1456_92.0,0.9167927382753404,343
forest_8_4_3_2036_91.0,0.9062027231467473,351
forest_22_5_6_1527_92.0,0.9213313161875946,373
forest_9_7_3_1184_91.0,0.913767019667171,382
forest_28_7_16_2145_92.0,0.924357034795764,410
forest_4_4_4_1524_93.0,0.9288956127080181,414
forest_28_8_18_1685_92.0,0.9167927382753404,442
forest_11_4_14_1421_93.0,0.9304084720121029,453
forest_27_9_4_1417_92.0,0.9167927382753404,480
forest_11_7_13_2850_92.0,0.9198184568835098,491
forest_4_9_8_2534_93.0,0.9334341906202723,495
forest_28_8_7_2390_92.0,0.924357034795764,523
forest_12_9_9_1606_91.0,0.9077155824508321,535
forest_26_9_10_1642_93.0,0.9349470499243571,561
forest_11_6_6_1536_91.0,0.9107413010590015,572
forest_8_4_13_2087_94.0,0.9409984871406959,580
forest_7_5_15_1771_92.0,0.9183055975794251,587
forest_17_8_14_1817_91.0,0.9107413010590015,604
forest_4_4_5_2554_92.0,0.924357034795764,608
forest_9_6_6_1125_92.0,0.9198184568835098,617
forest_8_9_9_1617_93.0,0.9273827534039334,625
forest_16_5_10_1231_90.0,0.897125567322239,16
forest_13_8_8_2453_92.0,0.9213313161875946,638
forest_7_6_15_1593_93.0,0.9304084720121029,23
forest_25_4_13_2353_92.0,0.9198184568835098,663
forest_24_10_15_1972_91.0,0.9122541603630863,47
forest_21_6_12_2465_94.0,0.9440242057488654,68
forest_14_10_13_2876_93.0,0.9334341906202723,677
forest_4_10_13_1203_93.0,0.9258698940998488,681
forest_27_10_13_1533_93.0,0.9258698940998488,95
forest_12_5_11_1805_92.0,0.9213313161875946,693
forest_17_5_17_1460_96.0,0.9561270801815431,112
forest_8_4_14_2791_95.0,0.9546142208774584,120
forest_7_6_5_1843_95.0,0.9485627836611196,127
forest_7_9_3_2770_92.0,0.9152798789712556,700
forest_4_10_12_2112_94.0,0.9364599092284418,131
forest_16_7_5_1796_92.0,0.9152798789712556,716
forest_17_8_6_2101_94.0,0.9425113464447806,733
forest_11_8_9_2485_93.0,0.9319213313161876,744
