hits_count,reads_count,hits_count_pro,ratio_hits_prom,insertion_index,NI,NI_ratio,HFI,HFI_ratio,orf,label
0.12,0.04,0,0.0,0.009667024704618693,0.3240221634224935,1.3797909407665507,0.3759398496240601,1.0757142857142856,YDR085C,non_ess
0.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,YDR086C,ess
0.12,0.04,0,1.0,0.006097560975609756,0.1951219512195122,1.1721183800623054,1.0,0.2926829268292683,YDR088C,ess
0.12,0.04,6,0.75,0.008049060942889995,0.23524029723413986,0.6063995837669094,0.2019931008049061,0.5901328273244781,YDR089W,non_ess
0.12,0.04,3,3.0,0.008583690987124462,0.25196092940654136,0.6520376175548589,0.4399141630901288,0.4829268292682927,YDR090C,non_ess
0.12,0.04,0,0.0,0.0016429353778751367,0.052208835341365466,0.1550925925925926,0.6473165388828039,0.2512690355329949,YDR091C,ess
0.12,0.04,3,3.0,0.02194787379972565,0.6519253614770184,2.0,0.2853223593964335,1.6442307692307692,YDR092W,non_ess
0.12,0.04,1,2.0,0.025,0.7485672347950241,0.8307111390811832,0.1496486151302191,0.8453038674033149,YDR093W,non_ess
0.12,0.04,9,0.6,0.025,1.1,0.9702743902439024,0.9194029850746268,1.012987012987013,YDR094W,non_ess
0.12,0.04,2,0.2857142857142857,0.025,1.1,1.0757352941176468,0.14878048780487804,1.2459016393442623,YDR095C,non_ess
0.12,0.04,0,0.0,0.0048435171385991065,0.3168369016029952,0.7750677506775067,0.2302533532041729,0.8300970873786407,YDR096W,non_ess
0.12,0.04,0,1.0,0.006706008583690986,0.4729449265373892,1.0847526358475263,0.2510729613733906,0.955128205128205,YDR097C,non_ess
0.12,0.04,13,0.9285714285714286,0.01866977829638273,1.1,0.6857142857142855,0.2660443407234539,0.7236842105263158,YDR098C,non_ess
0.12,0.04,2,4.0,0.008500303582270795,0.6094014635861055,0.5906432748538011,0.1742562234365513,0.9094076655052266,YDR099W,non_ess
0.12,0.04,11,1.375,0.023201856148491882,1.1,0.8251633986928105,0.4825986078886311,0.7067307692307693,YDR100W,non_ess
0.12,0.04,0,0.0,0.003368893879842785,0.24447028343804025,0.5019685039370079,0.4048287478944413,1.3384188626907074,YDR101C,non_ess
0.12,0.04,2,1.0,0.025,1.1,2.0,0.6144578313253012,0.877450980392157,YDR102C,non_ess
0.12,0.04,2,1.0,0.005085361423901199,0.2908751949744664,0.7977941176470589,0.4431529240828188,0.5745901639344262,YDR103W,non_ess
0.12,0.04,4,2.0,0.01337971635001338,0.5043197369930044,0.8449477351916377,0.22986352689322986,0.7031431897555297,YDR104C,non_ess
0.12,0.04,4,2.0,0.011259676284306826,0.4402533427163969,0.671604938271605,0.17874736101337085,1.1062992125984252,YDR105C,non_ess
0.12,0.04,3,1.0,0.0117096018735363,0.4385180117359156,0.6741573033707865,0.3548009367681499,0.9768976897689768,YDR106W,non_ess
0.12,0.04,0,0.0,0.01189296333002973,0.31901617833861445,0.8628613787991104,0.16650148662041625,0.9345238095238096,YDR107C,non_ess
0.12,0.04,0,0.0,0.006202290076335878,0.17008587786259546,0.3621794871794872,0.33587786259541985,0.5099431818181818,YDR108W,non_ess
0.12,0.04,14,2.0,0.009781089892873778,0.274990039337602,0.7228915662650602,0.2831858407079646,0.8651315789473685,YDR109C,non_ess
0.12,0.04,4,1.3333333333333333,0.01,0.3002027027027027,0.6662162162162162,0.2535294117647059,0.7981438515081206,YDR110W,non_ess
0.12,0.04,0,0.0,0.009192383453709785,0.2589395041791628,1.0233415233415235,0.3355219960604071,0.9608610567514676,YDR111C,non_ess
0.12,0.04,0,0.0,0.003246753246753247,0.07547589396904468,0.20034246575342468,1.0,0.9285714285714286,YDR112W,non_ess
0.12,0.04,0,0.0,0.00535236396074933,0.11155174393442913,0.31824611032531824,0.4272970561998216,2.3402922755741127,YDR113C,ess
0.12,0.04,0,0.0,0.025,0.651596616615304,0.3804064616988015,0.6357615894039735,0.5,YDR114C,non_ess
0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.7097791798107256,YDR115W,non_ess
0.12,0.04,0,0.0,0.004667444574095682,0.09684383790213022,0.3768115942028985,0.6347724620770129,0.4301470588235294,YDR116C,non_ess
0.12,0.04,0,0.0,0.004714201532115498,0.1019009581178114,0.2429629629629629,0.30053034767236303,0.5431372549019607,YDR117C,non_ess
0.12,0.04,0,0.0,0.006128702757916241,0.13927164328448438,0.6244897959183674,0.3212461695607763,0.5898251192368841,YDR118W,ess
0.12,0.04,0,0.0,0.025,0.5918918918918918,2.0,1.0,1.0,YDR118W-A,non_ess
0.12,0.04,0,0.0,0.01604509973980919,0.3692456719343103,1.2237229437229442,0.12185602775368605,1.4270462633451957,YDR119W,non_ess
0.12,0.04,5,0.8333333333333334,0.025,1.1,1.1726907630522088,0.34,1.441176470588235,YDR119W-A,non_ess
0.12,0.04,4,0.5,0.002920560747663552,0.08649479909182113,0.314769975786925,0.4748831775700935,0.6309963099630996,YDR120C,non_ess
0.12,0.04,0,0.0,0.003389830508474576,0.0977227825725278,0.3435582822085889,0.4949152542372882,1.030821917808219,YDR121W,non_ess
0.12,0.04,0,0.0,0.00939261114589856,0.2721479356071114,1.6753536857781088,0.18190356919223544,1.5834767641996557,YDR122W,non_ess
0.12,0.04,0,0.0,0.007658643326039388,0.22105152723239715,0.3892022562449637,0.23085339168490154,0.6303317535545023,YDR123C,non_ess
0.12,0.04,9,2.25,0.01642710472279261,0.4767190188134747,1.375921375921376,1.0,0.3932238193018481,YDR124W,non_ess
0.12,0.04,0,0.0,0.00440852314474651,0.16674320352681854,1.3875000000000002,1.0,0.6193975018368847,YDR125C,non_ess
0.12,0.04,2,0.5,0.0099009900990099,0.3943894389438944,0.49045138888888895,0.3623762376237624,0.30327868852459017,YDR126W,non_ess
0.12,0.04,0,0.0,0.0014687368862778011,0.05711288292068821,0.1413793103448276,0.4989509022240873,0.18040370058873004,YDR127W,non_ess
0.12,0.04,2,0.6666666666666666,0.006964596633778294,0.1767911265879925,0.7851851851851853,0.4109112013929193,0.4901129943502825,YDR128W,non_ess
0.12,0.04,0,0.0,0.004413928396272682,0.11719545780359905,0.44711538461538464,0.4168710152035312,0.3988235294117647,YDR129C,non_ess
0.12,0.04,1,0.3333333333333333,0.008,0.20672847682119208,0.913907284768212,0.5131428571428571,0.5211581291759465,YDR130C,non_ess
0.12,0.04,1,1.0,0.008982035928143712,0.2323887257332469,1.1703821656050954,0.418562874251497,0.6223175965665236,YDR131C,non_ess
0.12,0.04,2,2.0,0.020174848688634842,0.5221352349291343,1.1245283018867924,0.1694687289845326,1.1785714285714286,YDR132C,non_ess
0.0,0.0,1,1.0,0.0,0.0,1.0,1.0,1.0,YDR133C,non_ess
0.12,0.04,5,1.6666666666666667,0.010776336045744449,0.30479953755613803,0.9890710382513662,0.113041565867605,1.4533073929961091,YDR135C,non_ess
0.12,0.04,1,0.5,0.025,1.1,1.252548656163114,0.2604895104895105,0.6845637583892619,YDR136C,non_ess
0.12,0.04,0,0.0,0.006027122049221497,0.16156232457824918,0.5125319693094629,0.7855349070818685,0.2998721227621483,YDR137W,non_ess
0.12,0.04,1,0.25,0.003985828166519044,0.11226341786803024,0.411600669269381,0.5611160318866253,0.5177584846093134,YDR138W,non_ess
0.12,0.04,2,1.0,0.006535947712418301,0.25641025641025644,0.6230769230769231,1.0,0.5098039215686274,YDR139C,non_ess
0.12,0.04,0,0.0,0.001503759398496241,0.06794679005205323,0.12461538461538466,0.6135338345864662,0.3897058823529412,YDR140W,non_ess
0.12,0.04,1,0.25,0.004513343799058085,0.2188114778530692,1.1762025316455702,0.3498822605965463,0.6898485698261357,YDR141C,ess
0.12,0.04,4,1.3333333333333333,0.019520851818988463,0.8488612836438925,2.0,0.13842058562555454,1.9166666666666667,YDR142C,non_ess
0.12,0.04,0,1.0,0.01146288209606987,0.4957696506550219,1.2352941176470589,0.2385371179039301,1.242562929061785,YDR143C,non_ess
0.12,0.04,0,1.0,0.012849162011173185,0.42463421122639,0.862914862914863,0.1435754189944134,1.046692607003891,YDR144C,non_ess
0.12,0.04,1,2.0,0.005636449037106622,0.18334241427900425,0.5816470588235294,0.2616251761390324,1.296229802513465,YDR146C,non_ess
0.12,0.04,6,1.5,0.01683291770573566,0.5076979162263832,1.041101694915254,1.0,1.0,YDR147W,non_ess
0.12,0.04,2,0.5,0.007907979870596694,0.2702806585475226,0.4528400208441896,0.3357296908698778,0.6124197002141327,YDR148C,non_ess
0.0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.6661951909476662,YDR149C,non_ess
0.12,0.04,2,2.0,0.007882609750181907,0.21704286317432087,0.8764294248165216,0.11278195488721805,1.7344086021505378,YDR150W,non_ess
0.12,0.04,5,4.0,0.01944728761514841,0.4914560310879031,2.0,0.2507676560900716,1.379591836734694,YDR151C,non_ess
0.12,0.04,6,0.8571428571428571,0.01631116687578419,0.47834993470412,1.5089285714285712,0.2710163111668758,1.0185185185185184,YDR152W,non_ess
0.12,0.04,5,0.8333333333333334,0.012145748987854251,0.3561926795009501,0.9285714285714284,0.32064777327935223,0.5833333333333333,YDR153C,non_ess
0.12,0.04,3,0.75,0.025,1.1,2.0,0.2857142857142857,2.0700000000000003,YDR154C,non_ess
0.12,0.04,2,2.0,0.025,0.9230093676814988,1.3142857142857145,0.6229508196721312,0.9342105263157894,YDR155C,non_ess
0.12,0.04,2,4.0,0.025,0.947571280328112,2.0,0.1791767554479419,2.7297297297297294,YDR156W,non_ess
0.12,0.04,5,2.5,0.025,1.1,1.33003300330033,0.20448877805486285,1.024390243902439,YDR157W,non_ess
0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.19325432999088424,YDR158W,non_ess
0.12,0.04,0,1.0,0.004609475032010243,0.17531764010637252,0.7115384615384616,0.4133162612035852,0.4975216852540272,YDR159W,non_ess
0.12,0.04,0,1.0,0.001563721657544957,0.07604625324060738,0.31174089068825905,0.7677873338545739,0.2642566191446029,YDR160W,ess
0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.2751504729148753,YDR161W,non_ess
0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.7577464788732394,YDR162C,non_ess
0.12,0.04,1,2.0,0.0189753320683112,1.1,1.3714285714285714,0.301707779886148,1.0628930817610065,YDR163W,non_ess
0.12,0.04,0,0.0,0.005979760809567618,0.3876494940202392,0.6590909090909092,0.42272309107635697,2.365614798694233,YDR164C,ess
0.12,0.04,0,0.0,0.005247376311844078,0.21152214590379229,0.681309216192937,0.4962518740629685,1.1299093655589123,YDR165W,non_ess
0.12,0.04,0,0.0,0.00411663807890223,0.1626072041166381,0.4871194379391101,0.4106346483704974,0.4193817878028405,YDR166C,ess
0.12,0.04,0,0.0,0.004838709677419355,0.17835801163405607,0.8442622950819673,0.9016129032258065,0.4293381037567084,YDR167W,ess
0.12,0.04,0,0.0,0.007236842105263158,0.2660603715170279,0.8571428571428571,0.2276315789473685,0.9624277456647398,YDR168W,ess
0.12,0.04,3,4.0,0.003244646333549643,0.11803726465710662,2.0,0.3186242699545749,1.3523421588594706,YDR169C,non_ess
0.12,0.04,5,1.25,0.006711409395973154,0.2549913469249926,0.3710691823899371,0.9261744966442952,0.7536231884057971,YDR169C-A,non_ess
0.12,0.04,0,1.0,0.0036490296898324774,0.13907031607601886,0.3142193766270316,0.16404047105655994,0.4893832153690597,YDR170C,ess
0.12,0.04,3,1.5,0.01597160603371783,0.6297244205548517,1.7271676300578032,0.3700088731144632,0.8297362110311751,YDR171W,non_ess
0.12,0.04,0,0.0,0.002916869227029655,0.11235960687418872,0.2460779919318692,0.3471074380165289,0.8851540616246498,YDR172W,ess
0.12,0.04,0,0.0,0.0018744142455482664,0.07520377154866377,0.2386363636363636,0.4517338331771322,0.8838174273858921,YDR173C,non_ess
0.12,0.04,0,0.0,0.004054054054054054,0.16265356265356265,0.16844919786096255,0.8108108108108109,0.4816666666666666,YDR174W,non_ess
0.12,0.04,1,1.0,0.0010427528675703858,0.042029570783631794,0.08985811875985288,0.8477580813347236,0.3038130381303813,YDR175C,non_ess
0.12,0.04,0,0.0,0.003795066413662239,0.14995640802092414,0.5371621621621623,0.3064516129032258,3.263157894736842,YDR176W,non_ess
0.12,0.04,0,0.0,0.0061823802163833074,0.2266283947891367,0.268671679197995,0.4760432766615147,0.3668831168831169,YDR177W,ess
0.12,0.04,5,1.0,0.02201834862385321,0.8769458419650785,1.3440860215053765,0.3596330275229358,0.7704081632653061,YDR178W,non_ess
0.12,0.04,4,1.0,0.008196721311475409,0.3464885650678001,1.8600823045267487,0.4959016393442623,0.6900826446280992,YDR179C,non_ess
0.12,0.04,0,1.0,0.008626887131560028,0.3923674568872181,1.4819277108433733,0.3278217109992811,1.5482456140350878,YDR179W-A,non_ess
0.12,0.04,0,0.0,0.0037937960276723946,0.1505301101827301,0.6915254237288135,0.28877482704753404,0.6004636785162287,YDR180W,ess
0.12,0.04,1,0.5,0.005536332179930796,0.14713444396067735,0.704635761589404,0.3778546712802768,0.9267399267399268,YDR181C,non_ess
0.12,0.04,0,0.0,0.006779661016949152,0.1843046203854191,0.4604261796042618,0.43389830508474575,0.4859375,YDR182W,ess
0.12,0.04,2,1.0,0.0049261083743842365,0.14143775569842199,0.201271186440678,0.6945812807881774,0.5673758865248227,YDR182W-A,non_ess
0.12,0.04,1,0.3333333333333333,0.01878612716763006,0.5238503248247993,0.86283185840708,0.20809248554913296,0.9722222222222222,YDR183W,non_ess
0.12,0.04,1,2.0,0.01556420233463035,0.4591439688715954,0.6456140350877193,0.4319066147859921,0.5585585585585585,YDR183C-A,non_ess
0.12,0.04,2,0.6666666666666666,0.004524886877828055,0.13348416289592765,0.3586744639376219,0.5576923076923077,0.9939148073022313,YDR184C,non_ess
0.12,0.04,2,2.0,0.020408163265306117,0.5789473684210527,0.5165118679050568,0.2411873840445269,1.146153846153846,YDR185C,non_ess
0.12,0.04,14,3.5,0.016710976072920623,0.4648038630568065,0.9258687258687259,0.30079756931257123,0.4179292929292929,YDR186C,non_ess
0.0,0.0,5,4.0,0.0,0.0,0.0,1.0,0.19498069498069492,YDR187C,ess
0.12,0.04,0,0.0,0.005487804878048779,0.15966197413651986,0.2246224832214765,0.4945121951219512,0.6214549938347719,YDR188W,ess
0.12,0.04,0,0.0,0.002875629043853343,0.08399152750905871,0.26174496644295303,0.6391085549964055,0.5905511811023622,YDR190C,ess
0.12,0.04,4,2.0,0.011690647482014387,0.3234412470023981,0.4344868382135463,0.3489208633093525,0.8427835051546392,YDR191W,non_ess
0.12,0.04,3,3.0,0.005417956656346749,0.1348932285464793,0.5115384615384615,0.6385448916408669,0.4193939393939393,YDR192C,non_ess
0.12,0.04,0,0.0,0.01507537688442211,0.3753382296095864,0.7307692307692307,1.0,1.0,YDR193W,non_ess
0.12,0.04,1,0.3333333333333333,0.002507522567703109,0.08745863759502807,0.3304405874499333,0.7121364092276831,0.2915492957746479,YDR194C,non_ess
0.12,0.04,1,0.25,0.006578947368421052,0.28754813863928114,0.5,0.8552631578947368,0.6000000000000001,YDR194W-A,non_ess
0.12,0.04,0,0.0,0.0037476577139287947,0.14428482198625858,0.3296296296296297,0.7239225484072455,0.22174288179465051,YDR195W,non_ess
0.12,0.04,0,0.0,0.0027586206896551718,0.10620689655172412,0.2825396825396825,0.8027586206896552,0.7525773195876289,YDR196C,ess
0.12,0.04,0,0.0,0.003421727972626176,0.12580663914888668,0.35304501323918797,0.6740804106073567,0.4454314720812183,YDR197W,non_ess
0.12,0.04,11,2.2,0.005559416261292564,0.19345645474901896,0.6397306397306397,0.2974287699791522,0.9509345794392524,YDR198C,non_ess
0.12,0.04,4,4.0,0.010958904109589041,0.3718199608610568,0.9693877551020408,0.6547945205479452,0.7489539748953975,YDR199W,non_ess
0.12,0.04,0,0.0,0.011576626240352812,0.4039574675600034,0.9894230769230768,0.4994487320837927,0.6799116997792495,YDR200C,non_ess
0.0,0.0,1,0.07692307692307693,0.0,0.0,0.0,1.0,0.4607645875251509,YDR201W,ess
0.12,0.04,11,4.0,0.0047393364928909965,0.17264725795531485,0.6696428571428572,0.32606635071090045,1.2732558139534884,YDR202C,non_ess
0.12,0.04,0,1.0,0.00946372239747634,0.3195034974626252,1.0,0.9589905362776026,1.0427631578947367,YDR203W,non_ess
0.12,0.04,7,1.75,0.013902681231380335,0.4548162859980139,0.9333333333333332,0.3217477656405164,0.7314814814814815,YDR204W,non_ess
0.12,0.04,9,1.125,0.013339466421343146,0.3782131067698468,0.9573829531812724,0.2594296228150874,0.7304964539007092,YDR205W,non_ess
0.12,0.04,0,0.0,0.007159005275056519,0.386277707039472,0.7335082458770615,0.3372268274302939,0.524022346368715,YDR206W,non_ess
0.12,0.04,0,1.0,0.0027888446215139444,0.24116602895349296,0.13437057991513435,0.3964143426294821,0.5165829145728643,YDR207C,non_ess
0.12,0.04,0,1.0,0.0072680632749038045,0.8949987917541871,0.3343685300207039,0.4151346729371526,0.3542739443872297,YDR208W,ess
0.12,0.04,1,2.0,0.014527845036319613,1.1,1.3223684210526316,0.34624697336561744,1.097902097902098,YDR209C,non_ess
0.12,0.04,4,1.0,0.022026431718061675,1.1,1.4692982456140349,1.0,1.0,YDR210W,non_ess
0.12,0.04,0,0.0,0.003274087932647334,0.4420018709073901,0.3724696356275304,0.5112254443405051,0.30192131747484,YDR211W,ess
0.12,0.04,1,1.0,0.010215249908792412,0.8136759264085058,1.12,0.2933236045238964,0.6965174129353234,YDR213W,non_ess
0.12,0.04,0,0.0,0.025,1.1,0.9960474308300395,0.1140684410646388,1.9083333333333328,YDR214W,non_ess
0.12,0.04,1,0.5,0.025,1.1,1.024390243902439,1.0,1.0,YDR215C,non_ess
0.12,0.04,0,0.0,0.009821203727020902,0.2993857103343503,0.7731605032405643,0.1130697557290355,1.9710467706013364,YDR216W,non_ess
0.12,0.04,3,1.0,0.01578009671672181,0.6510867905319421,1.4023809523809525,0.13336726902519724,1.286259541984733,YDR217C,non_ess
0.12,0.04,5,2.5,0.004720692368214005,0.18794756564296092,0.4992295839753466,0.3422501966955153,0.8689655172413794,YDR218C,non_ess
0.12,0.04,0,1.0,0.0028632784538296352,0.12882196543613866,0.4880952380952381,0.3786685755189692,1.3629489603024576,YDR219C,non_ess
0.12,0.04,0,1.0,0.025,1.1,2.0,0.32081911262798635,1.5851063829787235,YDR220C,non_ess
0.12,0.04,8,4.0,0.017552182163187855,0.7914438502673796,1.2921887496667557,0.12333965844402275,1.1884615384615385,YDR221W,non_ess
0.12,0.04,1,0.5,0.01443464314354451,0.6444412043449733,2.0,0.5878107457898958,0.684856753069577,YDR222W,non_ess
0.12,0.04,0,1.0,0.012829650748396294,0.5998728593169078,0.8243243243243243,0.4219529579472559,0.9847972972972971,YDR223W,non_ess
0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.4177215189873418,YDR224C,ess
0.12,0.04,0,0.0,0.005025125628140704,0.2288525963149079,0.3380952380952381,0.5552763819095478,0.755656108597285,YDR225W,non_ess
0.12,0.04,0,1.0,0.011976047904191616,0.5057913370339613,1.5669099756690998,0.3083832335329341,1.0679611650485437,YDR226W,non_ess
0.12,0.04,0,1.0,0.0031894013738959764,0.10257056564543088,0.7828196347031964,0.4185475956820412,0.6565064478311841,YDR227W,non_ess
0.12,0.04,0,0.0,0.002659574468085107,0.08271819366044289,0.5803571428571428,0.6617021276595745,0.9340836012861736,YDR228C,ess
0.12,0.04,3,1.0,0.018368846436443792,0.5436976689732016,1.2868710237131291,1.0,0.3872152828802351,YDR229W,non_ess
0.12,0.04,0,1.0,0.025,0.7545336332325859,1.0564024390243905,0.4063400576368876,0.7659574468085106,YDR230W,non_ess
0.12,0.04,8,0.6666666666666666,0.0226904376012966,0.6688746388556127,0.7723785166240409,0.5267423014586711,0.9230769230769232,YDR231C,non_ess
0.12,0.04,0,1.0,0.0018226002430133657,0.05584111402442924,0.10247975708502023,0.6014580801944107,0.3909090909090909,YDR232W,ess
0.12,0.04,15,3.0,0.01691093573844419,0.5048804367174983,0.951597744360902,0.3494926719278467,1.5451612903225806,YDR233C,non_ess
0.12,0.04,5,2.5,0.025,0.8866203565715121,1.1917996697853606,0.14416146083613648,0.85,YDR234W,non_ess
0.12,0.04,0,0.0,0.0006119951040391675,0.01752665496748315,0.21987951807228914,0.9767441860465116,0.32706766917293234,YDR235W,ess
0.12,0.04,1,0.14285714285714285,0.004573170731707317,0.1454130753713552,0.3186090225563909,0.7393292682926829,0.6268041237113402,YDR236C,ess
0.12,0.04,0,0.0,0.0011389521640091116,0.03606919134396355,0.8812500000000001,0.9863325740318908,1.0138568129330254,YDR237W,non_ess
0.12,0.04,0,1.0,0.0020540910647038686,0.0666347141389935,0.2955555555555556,0.3464566929133858,0.5464426877470356,YDR238C,ess
0.12,0.04,2,4.0,0.006771053745239103,0.34623205309497024,0.9477351916376308,0.2450275074058401,0.8721934369602763,YDR239C,non_ess
0.12,0.04,0,0.0,0.0006765899864682003,0.02563919948721601,0.09330143540669858,0.8139377537212449,0.2751454696591854,YDR240C,ess
0.12,0.04,0,1.0,0.006968641114982578,0.2311702601451364,0.3258145363408521,0.5017421602787456,0.625,YDR241W,non_ess
0.12,0.04,2,4.0,0.022437841115827768,0.6696832579185521,1.3934294871794874,0.15463917525773194,1.4745098039215685,YDR242W,non_ess
0.12,0.04,0,0.0,0.0039637599093997715,0.11305023023036598,0.4868724090280976,0.6732729331823329,0.4709840201850294,YDR243C,ess
0.12,0.04,2,0.4,0.011425462459194777,0.3351468988030468,0.8888888888888891,0.1882480957562568,1.153179190751445,YDR244W,non_ess
0.12,0.04,0,1.0,0.000846740050804403,0.02488076273578362,0.1094632768361582,0.953429297205758,0.3206039076376554,YDR245W,non_ess
0.12,0.04,0,1.0,0.009104704097116844,0.25851548122558354,0.2321083172147001,0.5660091047040972,0.2949061662198391,YDR246W,ess
0.12,0.04,12,1.5,0.025,1.1,1.042386185243328,0.125,1.12,YDR246W-A,non_ess
0.12,0.04,0,1.0,0.01444043321299639,0.3719528080687782,0.9278350515463921,0.19711191335740072,1.0879120879120878,YDR247W,non_ess
0.12,0.04,0,1.0,0.010327022375215149,0.25613285165780864,0.5892857142857143,0.6695352839931153,0.4601542416452442,YDR248C,non_ess
0.12,0.04,1,1.0,0.019625334522747548,0.4959462989339629,1.0711325966850829,0.1623550401427297,1.2747252747252749,YDR249C,non_ess
0.12,0.04,3,4.0,0.025,1.1,0.9588704726826272,1.0,0.1781818181818182,YDR250C,non_ess
0.12,0.04,1,1.0,0.009229534510433388,0.2245387259432204,0.6776094276094277,0.1709470304975923,1.1525821596244132,YDR251W,non_ess
0.12,0.04,6,1.0,0.004454342984409799,0.10412321325461638,1.3862433862433865,0.7282850779510023,1.3394495412844036,YDR252W,non_ess
0.12,0.04,1,2.0,0.015652173913043483,0.3219584120982987,0.6739130434782608,0.4973913043478261,0.7202797202797203,YDR253C,non_ess
0.12,0.04,2,1.0,0.005087209302325582,0.1165433403805497,0.31619318181818185,0.3968023255813953,0.7747252747252747,YDR254W,non_ess
0.12,0.04,5,4.0,0.0063241106719367605,0.14229249011857706,0.5185185185185184,0.2482213438735178,1.0987261146496814,YDR255C,non_ess
0.12,0.04,1,2.0,0.02068519715578539,0.4896481669590914,0.8791208791208792,0.17970265029088558,1.039568345323741,YDR256C,non_ess
0.12,0.04,5,1.25,0.005390835579514825,0.15347881204691752,0.4748858447488585,0.52088948787062,0.554980595084088,YDR257C,non_ess
0.12,0.04,12,1.3333333333333333,0.018480492813141684,0.7140565415077735,0.7773680124223603,0.08459958932238193,1.320388349514563,YDR258C,non_ess
0.12,0.04,0,1.0,0.018245004344048653,0.8381461000325289,1.520034467901766,0.3770634231103389,0.6405529953917051,YDR259C,non_ess
0.12,0.04,5,1.0,0.025,1.1,0.9754010695187166,0.115234375,0.9661016949152542,YDR260C,non_ess
0.12,0.04,0,1.0,0.0183649289099526,1.1,0.7874331550802136,0.17002369668246445,0.6376306620209059,YDR261C,non_ess
0.12,0.04,13,4.0,0.019559902200488997,1.1,1.5238095238095242,0.30073349633251834,1.1260162601626016,YDR262W,non_ess
0.12,0.04,1,0.5,0.01393188854489164,0.963418608440606,0.9635627530364372,0.31965944272445823,0.6368038740920096,YDR263C,non_ess
0.12,0.04,4,4.0,0.009590235396687009,0.570310548239241,0.4864766081871346,0.17829119442022667,0.6014669926650368,YDR264C,non_ess
0.12,0.04,6,1.5,0.002961500493583416,0.13046008821733646,0.3096614368290668,0.3958538993089832,1.0498753117206985,YDR265W,non_ess
0.12,0.04,0,0.0,0.013027618551328815,0.4297287820272436,0.963785046728972,0.13079729025534131,0.9442231075697212,YDR266C,non_ess
0.12,0.04,0,0.0,0.006048387096774193,0.12755953881048387,0.4804687500000001,0.40625,0.5583126550868486,YDR267C,ess
0.12,0.04,4,4.0,0.0026338893766461808,0.04812115891132573,0.12944444444444445,0.5188762071992976,0.4636209813874789,YDR268W,non_ess
0.12,0.04,0,0.0,0.00232249502322495,0.05113436634703771,0.2053824362606232,0.4518911745189118,0.5859030837004405,YDR270W,non_ess
0.12,0.04,5,2.5,0.005390835579514825,0.11734947949190187,0.27663734115347016,1.0,1.0,YDR271C,non_ess
0.12,0.04,0,0.0,0.009708737864077669,0.22230067666960868,0.7515151515151515,0.3398058252427185,1.3785714285714286,YDR272W,non_ess
0.12,0.04,0,1.0,0.007292616226071103,0.1666634920202996,0.8537313432835821,0.4010938924339107,0.6545454545454545,YDR273W,non_ess
0.12,0.04,15,1.0714285714285714,0.025,1.1,1.7317784256559767,0.09703504043126683,1.3333333333333337,YDR274C,non_ess
0.12,0.04,13,1.3,0.025,0.6493033539807183,0.9859702501690332,0.16548797736916548,2.128205128205128,YDR275W,non_ess
0.12,0.04,0,0.0,0.017964071856287425,0.4680339918964466,0.6691616766467064,0.4730538922155689,1.4683544303797469,YDR276C,non_ess
0.12,0.04,4,0.8,0.018447348193697158,0.4619975584392096,0.6438502673796791,0.15910837817063794,0.8502415458937198,YDR277C,non_ess
0.12,0.04,2,0.6666666666666666,0.025,0.8133713239035311,0.974910394265233,0.3280757097791798,1.0384615384615383,YDR278C,non_ess
0.12,0.04,3,3.0,0.010456273764258554,0.2686865283727198,0.8829113924050631,0.19486692015209128,1.3463414634146342,YDR279W,non_ess
0.12,0.04,0,0.0,0.003271537622682661,0.08716616417559389,0.1967787114845938,0.9040348964013086,0.43184559710494574,YDR280W,ess
0.12,0.04,0,1.0,0.0031847133757961785,0.08226689261575022,0.16453378523150045,0.6050955414012739,1.6526315789473685,YDR281C,non_ess
0.12,0.04,10,1.0,0.01527331189710611,0.4254708314193845,0.6342032967032968,0.1872990353697749,1.0815450643776825,YDR282C,non_ess
0.12,0.04,3,3.0,0.011648925487045592,0.4545310399371138,1.0418870141861831,0.13577023498694518,0.9985207100591716,YDR283C,non_ess
0.12,0.04,0,0.0,0.01956271576524741,0.8241014316963684,1.4844074844074844,0.2520138089758343,0.8082191780821917,YDR284C,non_ess
0.12,0.04,0,1.0,0.00723258469737343,0.29053156265486857,1.3981132075471698,0.18005329272934906,0.8985200845665963,YDR285W,non_ess
0.12,0.04,3,0.75,0.01453488372093023,0.6065173700832616,1.0864197530864197,0.4651162790697674,0.6312500000000001,YDR286C,non_ess
0.12,0.04,1,0.3333333333333333,0.010250569476082005,0.4306489249402745,1.931707317073171,0.2824601366742597,1.560483870967742,YDR287W,non_ess
0.12,0.04,0,0.0,0.007323026851098455,0.31810514199527673,0.7682926829268293,0.3986981285598048,0.710204081632653,YDR289C,non_ess
0.12,0.04,3,1.0,0.014846891432106404,0.5519219413435312,1.2909090909090908,0.11815651098051345,0.8848167539267016,YDR291W,non_ess
0.12,0.04,0,1.0,0.006970509383378016,0.30069335305537576,0.8865900383141762,0.4305630026809652,0.4769613947696139,YDR292C,ess
