hits_count,reads_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,NI_ratio,HFI_normalized,orf,label
0.02256471762264087,-0.10310069737156159,2,0.6842105263157895,-0.38409584426089954,0.017448200654307525,0.4993675027262813,0.6578947368421053,495,YBL087C,non_ess
-0.7296658747311922,-0.44534047307452307,2,1.3333333333333333,0.05489301135962472,0.002142857142857143,0.06011904761904763,0.7368421052631577,641,YBL086C,non_ess
0.4276119596593202,-0.010289910740249994,0,0.90625,1.4563853827195594,0.007817811012916384,0.2294500197287417,1.075187969924812,435,YBL085W,non_ess
-0.6139380912921409,-0.35543002352543995,0,1.1111111111111112,0.8510715569570974,0.0021968365553602814,0.06447638477515456,5.8060150375939825,1195,YBL084C,ess
-0.7296658747311922,-0.43663946182783764,1,1.0,-0.8312646164457814,0.007058823529411766,0.21991349480968855,1.3737373737373737,128,YBL083C,non_ess
0.02256471762264087,-0.1698084502628168,2,0.6666666666666666,0.033079900521337795,0.011627906976744186,0.3797624938149431,1.9019784172661869,159,YBL082C,non_ess
-0.44034641613356407,-0.4047357539233243,1,0.5714285714285714,-0.21231759640939007,0.007233273056057866,0.2453887884267631,1.3414634146341464,289,YBL081W,non_ess
0.311884176220269,0.2188367187558005,2,1.0769230769230769,0.2593909254685646,0.012923076923076924,0.4431923076923077,1.3567251461988306,345,YBL080C,non_ess
0.1382925010616921,-0.16690811318058832,2,0.8666666666666667,2.879690864917781,0.0039929015084294575,0.13215215960156854,1.9003831417624524,494,YBL079W,non_ess
-0.8453936581702434,-0.45404148432120855,2,1.7,-0.8967039489606422,0.0028328611898017,0.0821529745042493,0.0,353,YBL078C,non_ess
-0.38248252441403846,-0.13210406819384646,4,2.0,-0.8258113387362097,0.02088167053364269,0.6055684454756379,1.55188246097337,331,YBL077W,ess
-0.6718019830116665,-0.4163371022522382,0,1.3076923076923077,1.707236157359859,0.001243008079552517,0.0369458955537265,9.180451127819552,1357,YBL076C,ess
0.6012036348178971,-0.02769193323362092,4,1.2666666666666666,0.5538679217854381,0.013340174448435094,0.3552789685363876,1.315045248868778,172,YBL075C,non_ess
-0.09316306581641037,-0.00448923657579302,3,0.6923076923076923,-0.24776390152160632,0.013120899718837864,0.3472909471035057,1.662790697674419,295,YBL074C,ess
0.08042860934216649,-0.05959564113813428,2,0.0,-0.9348768929276443,0.05466237942122187,1.4468329098554182,1.3041495668034655,66,YBL073W,ess
-0.8453936581702434,-0.45404148432120855,0,1.4545454545454546,-0.38409584426089954,0.0010905125408942203,0.02886426550548688,4.434108527131784,488,YBL072C,non_ess
-0.6718019830116665,-0.4134367651700097,6,1.2857142857142858,-0.9921363088781475,0.016129032258064516,0.4207676006592889,0.5661157024793388,89,YBL071W-A,non_ess
-0.5560741995726153,-0.236516203154072,4,0.8,-0.9376035317824302,0.01948051948051948,0.4622195985832349,1.1,88,YBL071C,non_ess
-0.5560741995726153,-0.08569867487819066,4,0.9090909090909092,-0.9266969763632867,0.01875,0.4275528169014085,0.917312661498708,92,YBL070C,non_ess
0.6590675265374226,0.18693301085128713,4,1.0,-0.04599262626745229,0.02094647013188518,0.4876831104823621,1.091358024691358,121,YBL069W,non_ess
-0.44034641613356407,-0.13500440527607493,3,0.6,-0.3268364283103964,0.00816326530612245,0.186968281288419,1.5850694444444444,254,YBL068W,non_ess
-0.035299174096884746,-0.007389573658021507,2,0.78125,0.8210785295544528,0.006687472135532769,0.15209110605314002,1.5833333333333333,775,YBL067C,non_ess
1.642753685769358,1.013529079286406,4,1.4,1.9144607103235847,0.012768427161926872,0.2641832949848423,1.4245867768595042,511,YBL066C,non_ess
-0.5560741995726153,-0.3525296864432115,3,1.25,-0.9048838655249998,0.017441860465116282,0.3789867109634552,1.5264797507788164,98,YBL065W,non_ess
0.08042860934216649,0.1724313254401447,4,0.75,-0.5040679538714776,0.021656050955414008,0.4767424931756142,1.44880174291939,134,YBL064C,non_ess
1.4112981188912557,0.37255458411391035,5,0.7333333333333333,1.8135750726965076,0.01199400299850075,0.2597759943557633,1.1702898550724636,305,YBL063W,non_ess
