forest_14_9_3_1363_97.0,0.9682034976152624,1554
forest_14_5_11_1034_96.0,0.958664546899841,1568
forest_9_9_10_1520_96.0,0.9618441971383148,1577
forest_8_9_15_1524_96.0,0.9634340222575517,1585
forest_26_7_8_1401_95.0,0.9538950715421304,1611
forest_6_10_16_1789_95.0,0.9538950715421304,1617
forest_16_7_12_2269_97.0,0.9650238473767886,1633
forest_20_4_4_1010_97.0,0.9666136724960255,1653
forest_21_9_16_2864_97.0,0.9682034976152624,1674
forest_6_9_15_2394_96.0,0.9618441971383148,1680
forest_19_5_11_1425_97.0,0.9682034976152624,1699
forest_25_9_10_1109_95.0,0.9523052464228935,1724
forest_26_6_3_1248_96.0,0.9554848966613673,1750
forest_9_9_3_1657_96.0,0.9634340222575517,1759
forest_6_7_3_1816_95.0,0.9538950715421304,1765
forest_16_8_14_2556_95.0,0.9475357710651828,1781
forest_7_6_6_2058_97.0,0.9682034976152624,1788
forest_15_10_17_1714_96.0,0.9602543720190779,1803
forest_19_5_10_2608_96.0,0.958664546899841,1822
forest_26_5_10_2630_97.0,0.9650238473767886,1848
forest_9_4_17_1224_96.0,0.9570747217806042,1857
forest_14_5_5_2075_97.0,0.9650238473767886,1871
forest_5_9_19_1306_96.0,0.9554848966613673,1876
forest_18_5_13_1413_97.0,0.9650238473767886,1894
forest_6_4_15_1421_96.0,0.9554848966613673,1900
forest_17_4_18_2255_96.0,0.9602543720190779,1917
forest_15_9_17_1425_95.0,0.9523052464228935,1932
forest_21_6_18_2146_96.0,0.958664546899841,1953
forest_17_5_11_1273_98.0,0.9809220985691574,1970
forest_17_10_13_2501_96.0,0.9634340222575517,1987
forest_15_6_10_1948_96.0,0.9554848966613673,2002
forest_13_9_3_1254_96.0,0.9618441971383148,2015
forest_14_10_18_1262_96.0,0.9554848966613673,2029
forest_13_7_13_2157_96.0,0.958664546899841,2042
forest_3_10_12_1720_96.0,0.9602543720190779,2045
forest_21_5_18_1515_96.0,0.9634340222575517,2066
forest_21_9_9_2558_97.0,0.9682034976152624,2087
forest_17_8_4_2120_97.0,0.972972972972973,2104
forest_18_5_8_2102_97.0,0.9713831478537361,2122
forest_3_8_9_1317_95.0,0.9475357710651828,2125
forest_18_8_14_2885_97.0,0.9666136724960255,2143
forest_15_9_19_1878_96.0,0.9554848966613673,2158
forest_26_10_14_2641_96.0,0.9618441971383148,2184
forest_16_4_7_1220_96.0,0.958664546899841,2200
forest_23_5_11_2238_97.0,0.9666136724960255,2223
forest_26_7_9_2510_96.0,0.9554848966613673,2249
forest_16_7_19_1020_97.0,0.9697933227344993,2265
forest_16_8_6_1339_97.0,0.9666136724960255,2281
forest_29_8_4_1282_96.0,0.958664546899841,2310
forest_7_8_4_1162_96.0,0.958664546899841,2317
forest_18_7_12_1231_95.0,0.9491255961844197,2335
forest_13_7_9_1236_95.0,0.9538950715421304,2348
forest_5_7_17_1939_97.0,0.9713831478537361,2353
forest_19_8_5_1928_95.0,0.9507154213036566,2372
forest_16_7_3_1278_96.0,0.958664546899841,2388
forest_18_10_7_2093_96.0,0.958664546899841,2406
forest_6_6_6_1056_94.0,0.9411764705882353,2412
forest_25_4_9_1264_95.0,0.9507154213036566,2437
forest_20_6_11_1821_96.0,0.958664546899841,2457
forest_22_5_4_1168_97.0,0.9682034976152624,2479
forest_3_10_4_2209_97.0,0.9650238473767886,2482
forest_6_6_16_1103_96.0,0.9634340222575517,2488
forest_8_8_10_2184_97.0,0.9745627980922098,2496
forest_29_9_3_1440_96.0,0.9554848966613673,2525
forest_17_8_3_1648_97.0,0.9682034976152624,2542
forest_26_5_14_1713_95.0,0.9538950715421304,2568
forest_11_9_14_2263_97.0,0.9682034976152624,2579
forest_8_10_5_2484_95.0,0.9538950715421304,2587
forest_3_6_19_1282_97.0,0.9650238473767886,2590
forest_21_5_9_2639_96.0,0.9602543720190779,2611
forest_13_7_9_2006_96.0,0.9554848966613673,2624
forest_14_10_8_2307_95.0,0.9507154213036566,2638
forest_10_9_3_2498_98.0,0.9777424483306836,2648
forest_15_8_7_1617_96.0,0.9634340222575517,2663
forest_28_6_15_2080_96.0,0.9634340222575517,2691
forest_12_7_5_2029_95.0,0.9491255961844197,2703
forest_21_6_18_1718_97.0,0.9650238473767886,2724
forest_26_8_9_1626_97.0,0.9666136724960255,2750
forest_17_7_10_1006_97.0,0.9650238473767886,2767
forest_19_7_19_1284_96.0,0.9554848966613673,2786
forest_25_6_3_2734_97.0,0.972972972972973,2811
forest_9_4_12_1274_97.0,0.9650238473767886,2820
forest_4_4_12_2789_95.0,0.9538950715421304,2824
forest_6_7_9_2600_96.0,0.9618441971383148,2830
forest_13_4_18_2481_96.0,0.9602543720190779,2843
forest_11_10_5_1125_95.0,0.9459459459459459,2854
forest_17_4_16_1953_95.0,0.9538950715421304,2871
forest_5_8_14_1779_95.0,0.9507154213036566,2876
forest_7_7_10_2101_96.0,0.9602543720190779,2883
forest_23_4_4_2336_97.0,0.9682034976152624,2906
forest_21_9_13_1336_95.0,0.9538950715421304,2927
forest_22_6_16_2649_97.0,0.9666136724960255,2949
forest_5_10_13_1972_96.0,0.9554848966613673,2954
forest_11_6_6_2057_98.0,0.9761526232114467,2965
forest_6_5_4_1812_98.0,0.9777424483306836,2971
forest_22_6_8_1330_95.0,0.9538950715421304,2993
forest_15_5_10_1378_97.0,0.9650238473767886,3008
forest_19_7_11_1702_96.0,0.9570747217806042,3027
forest_10_10_11_2193_96.0,0.9602543720190779,3037
forest_11_9_9_1924_97.0,0.9682034976152624,3048
forest_20_8_8_1153_96.0,0.9602543720190779,3068
forest_26_4_19_1405_97.0,0.9682034976152624,3094
forest_29_6_11_1523_96.0,0.9570747217806042,3123
forest_8_9_8_1367_95.0,0.9538950715421304,3131
forest_8_5_14_1474_95.0,0.9459459459459459,3139
forest_18_5_11_1432_96.0,0.9634340222575517,3157
forest_26_5_9_1358_97.0,0.9713831478537361,3183
forest_13_10_11_2210_97.0,0.9666136724960255,3196
forest_24_7_17_1535_96.0,0.958664546899841,3220
forest_12_8_11_1305_96.0,0.9602543720190779,3232
forest_9_4_3_1227_97.0,0.9745627980922098,3241
forest_17_10_16_1382_95.0,0.9491255961844197,3258
forest_9_8_6_1606_96.0,0.958664546899841,3267
forest_24_6_9_2497_97.0,0.9713831478537361,3291
forest_20_10_14_2575_95.0,0.9538950715421304,3311
forest_4_5_19_1235_97.0,0.9682034976152624,3315
forest_29_10_15_1145_95.0,0.9491255961844197,3344
forest_21_6_6_1396_97.0,0.9666136724960255,3365
forest_23_6_15_1372_97.0,0.9650238473767886,3388
forest_25_4_18_1589_96.0,0.9570747217806042,3413
forest_26_10_12_2703_95.0,0.9523052464228935,3439
forest_14_5_3_1398_97.0,0.972972972972973,3453
forest_25_10_17_1864_96.0,0.9554848966613673,3478
forest_17_4_19_1307_96.0,0.9570747217806042,3495
forest_29_4_18_1008_96.0,0.9570747217806042,3524
forest_5_10_11_1601_95.0,0.9523052464228935,3529
forest_19_8_10_1473_96.0,0.9602543720190779,3548
forest_19_5_9_1808_96.0,0.958664546899841,3567
