,orf
YDL092W,99
YJL156C,99
YLR355C,99
YIL051C,99
YKL052C,4
YPL124W,2
YDL220C,2
YFR051C,2
YOL026C,2
YML125C,2
YBL074C,2
YDR437W,2
YJR072C,2
